"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Generate QR Success with before and after Balance","6867","generateQRTestPaidBalance","Surefire suite","Wed Jul 29 11:14:31 UTC 2026","passed","Wed Jul 29 11:14:38 UTC 2026","testcases.QR.GenerateQRPaidTest","Surefire test","testcases.QR.GenerateQRPaidTest","generateQRTestPaidBalance"
"Success Login CS Admin","1825","testLoginCSAdmin","Surefire suite","Wed Jul 29 10:56:25 UTC 2026","passed","Wed Jul 29 10:56:27 UTC 2026","testcases.auth.LoginTest","Surefire test","testcases.auth.LoginTest","testLoginCSAdmin"
"Test Reject USDT Supervisor","2620","rejectedUSDTSupervisor","Surefire suite","Wed Jul 29 11:20:38 UTC 2026","failed","Wed Jul 29 11:20:41 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","rejectedUSDTSupervisor"
"Get Balance Company on Login Admin","2794","getBalanceCompanyAdmin","Surefire suite","Wed Jul 29 11:16:03 UTC 2026","passed","Wed Jul 29 11:16:06 UTC 2026","testcases.balance.GetBalanceQrisTest","Surefire test","testcases.balance.GetBalanceQrisTest","getBalanceCompanyAdmin"
"Transfer Different Partner Reference, Special Transfer to Transfer","2703","trfPartnerRefSpecialFailed","Surefire suite","Wed Jul 29 11:04:01 UTC 2026","failed","Wed Jul 29 11:04:04 UTC 2026","testcases.transfer.TransferTest","Surefire test","testcases.transfer.TransferTest","trfPartnerRefSpecialFailed"
"","2948","generateQRCodeClosed","Surefire suite","Wed Jul 29 11:01:45 UTC 2026","passed","Wed Jul 29 11:01:48 UTC 2026","testcases.QR.GenerateQRTest","Surefire test","testcases.QR.GenerateQRTest","generateQRCodeClosed"
"Get Balance Admin Crypto Transfer","2585","getBalanceAdminCrypto","Surefire suite","Wed Jul 29 11:17:42 UTC 2026","passed","Wed Jul 29 11:17:45 UTC 2026","testcases.balance.GetBalanceTransferTest","Surefire test","testcases.balance.GetBalanceTransferTest","getBalanceAdminCrypto"
"Mutasi Transfer CS","2619","mutasiTransferCS","Surefire suite","Wed Jul 29 11:26:01 UTC 2026","failed","Wed Jul 29 11:26:03 UTC 2026","testcases.mutasi.MutasiTransferTest","Surefire test","testcases.mutasi.MutasiTransferTest","mutasiTransferCS"
"Test Approve Special Transfer Supervisor dengan check Fee di Admin Fee","5203","approvedSpecialTransferSupervisorBalance","Surefire suite","Wed Jul 29 11:19:39 UTC 2026","failed","Wed Jul 29 11:19:44 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedSpecialTransferSupervisorBalance"
"Test Approve Manual Transfer dengan check Fee di Admin Crypto dan Admin Fee","8362","approvedCashDepositBalance","Surefire suite","Wed Jul 29 11:18:52 UTC 2026","failed","Wed Jul 29 11:19:00 UTC 2026","testcases.backoffice.ApprovalTransferTest","Surefire test","testcases.backoffice.ApprovalTransferTest","approvedCashDepositBalance"
